timestamp,trial_id,intensity,condition,phase,mental_load,quality,eda_tonic,eda_phasic,heart_rate,rmssd,heart_source,heart_peaks,resp_rate,resp_amplitude,score_rmssd_drop,score_resp_deviation,score_heart_deviation,score_eda_phasic_rise,score_eda_tonic_deviation,score_reference_source
18:43:01.992,0,0,IDLE,IDLE,0.0,limited:baseline,685.323,41.52421323182726,110.80934274850621,197.86816949676367,ecg,18,17.633228840125394,196.67542158853163,,,,,,none
18:43:02.492,0,0,IDLE,IDLE,0.0,limited:baseline,683.807,42.82488756520553,109.65580261955527,195.9063401670478,ecg,19,18.541409147095184,191.93218262680412,,,,,,none
18:43:02.984,0,0,IDLE,IDLE,0.0,limited:baseline,687.4359999999999,41.88272055724374,110.31797534068787,156.808800773426,ecg,18,19.54821894005213,191.41598585749196,,,,,,none
18:43:03.487,0,0,IDLE,IDLE,0.0,limited:baseline,687.6690000000003,39.912482543601286,108.74200426439232,173.37459444797557,ecg,18,27.485112230874943,191.34698681504122,,,,,,none
18:43:03.990,0,0,IDLE,IDLE,0.0,limited:baseline,687.6690000000003,39.31372109608916,105.77621072280411,190.87905201985888,ecg,18,16.81143177360605,191.45895924225871,,,,,,none
18:43:04.505,0,0,IDLE,IDLE,0.0,limited:baseline,687.6690000000003,39.52380458663798,108.03940260565619,185.15483385534387,ecg,18,16.81143177360605,191.1679025381847,,,,,,none
18:43:04.991,0,0,IDLE,IDLE,0.0,limited:baseline,681.7900000000001,40.36031180490735,107.19915922228061,162.8904923560611,ecg,18,16.81143177360605,189.95689307619244,,,,,,none
18:43:05.491,0,0,IDLE,IDLE,0.0,limited:baseline,674.8980000000001,39.88403810981912,109.40684329078623,163.73874007088244,ecg,18,19.57905041605482,188.24811215197408,,,,,,none
18:43:05.992,0,0,IDLE,IDLE,0.0,limited:baseline,644.8849999999998,40.706511614035804,115.42160949022121,156.88287125788347,ecg,19,19.540791402051784,187.11081741926807,,,,,,none
18:43:06.548,0,0,IDLE,IDLE,0.0,limited:baseline,629.491,41.46298669987539,115.42160949022121,156.88287125788347,ecg,19,19.547157517510996,185.52108311109967,,,,,,none
18:43:06.989,0,0,IDLE,IDLE,0.0,limited:baseline,629.9039999999998,43.10446879639967,115.00372697263336,160.38336425393925,ecg,19,19.540791402051784,188.22358871936203,,,,,,none
18:43:07.494,0,0,IDLE,IDLE,0.0,limited:baseline,630.0589999999997,42.11688929366885,115.29126213592232,161.34710685007303,ecg,20,12.847965738758027,194.85634244125137,,,,,,none
18:43:07.993,0,0,IDLE,IDLE,0.0,limited:baseline,629.473,41.217655876082894,113.55272841972453,168.65506043924296,ecg,19,17.326017903551833,193.4876045476356,,,,,,none
18:43:08.490,0,0,IDLE,IDLE,0.0,limited:baseline,629.7349999999999,40.620230470160514,114.56135061802834,173.62155524140556,ecg,20,20.463847203274216,191.96305015509859,,,,,,none
18:43:08.997,0,0,IDLE,IDLE,0.0,limited:baseline,632.5680000000004,40.468911099808594,114.32200698634486,178.24503953167132,ecg,19,20.463847203274216,191.56918776319142,,,,,,none
18:43:09.578,0,0,IDLE,IDLE,0.0,limited:baseline,632.5680000000004,40.93862000376941,119.23438970818952,186.1918067179351,ecg,20,20.463847203274216,190.57588660688424,,,,,,none
18:43:10.033,0,0,IDLE,IDLE,0.0,limited:baseline,632.5680000000004,41.4296933003002,118.92963330029731,178.30773134898988,ecg,19,18.664454583160516,190.50384672231687,,,,,,none
18:43:10.490,0,0,IDLE,IDLE,0.0,limited:baseline,632.5680000000004,40.629466039124374,118.53803095159698,193.37437022217688,ecg,19,18.664454583160516,192.36765374205254,,,,,,none
18:43:10.985,0,0,IDLE,IDLE,0.0,limited:baseline,632.5680000000004,40.83554717122973,112.25444340505146,189.83165917077534,ecg,19,18.664454583160516,192.9880552427591,,,,,,none
18:43:11.490,0,0,IDLE,IDLE,0.0,limited:baseline,616.805,40.751379983164256,111.36586963642317,180.72994356221108,ecg,18,18.664454583160516,200.15748883032637,,,,,,none
18:43:11.995,0,0,IDLE,IDLE,0.0,limited:baseline,601.9100000000002,38.94283871515683,110.96605744125327,180.7097119692243,ecg,18,18.664454583160516,193.7924525487226,,,,,,none
18:43:12.487,0,0,IDLE,IDLE,0.0,limited:baseline,590.8200000000003,41.07397115304552,112.13788806977469,174.56230979223437,ecg,19,19.24721984602224,162.59534263701678,,,,,,none
18:43:12.992,0,0,IDLE,IDLE,0.0,limited:baseline,589.1769999999999,41.57235444461197,110.89367253750814,176.34749076751845,ecg,18,16.41699158629181,133.20064506343635,,,,,,none
18:44:13.991,0,0,READY,READY,8.002722627184637,ok,691.435,42.91082691009841,90.06111289803795,95.5574736440367,ecg,15,18.13373630525123,62.52991334485884,0.44256937242392175,0.4646490181473639,0.0,0.0,0.0,calibration
18:44:14.492,0,0,READY,READY,9.066722485206208,ok,688.9939999999997,43.7392584102959,89.62868117797693,88.40074834350841,ecg,15,18.312223409125593,63.85582353479334,0.6053265329701649,0.5320955198353978,0.00827271239022176,0.0,0.0,calibration
18:44:14.990,0,0,READY,READY,13.070605057609265,ok,688.2370000000003,44.91571933707516,88.06877752149298,81.86245499898922,ecg,15,20.335536349771225,67.65007339091034,0.7540194078376397,1.2966626885801693,0.1641831649400865,0.34574430846532683,0.0,calibration
18:44:15.490,0,0,READY,READY,13.505754829311671,ok,688.2770000000003,45.906501323209355,91.67770194560457,125.98724425228816,ecg,16,19.907100199071,74.34386993708507,0.0,1.1347657283283095,0.0,0.803223461252446,0.0,calibration
18:44:16.000,0,0,READY,READY,14.459971882203632,ok,688.335,46.278176740005556,89.60955835289097,104.35258280685505,ecg,15,19.907100199071,73.62928321654519,0.24255233475323001,1.1347657283283095,0.010184015245876199,0.9748391720418177,0.0,calibration
18:44:16.495,0,0,READY,READY,14.84097967079631,ok,688.3490000000002,45.77975344732238,93.59400998336106,113.57187780683837,ecg,16,20.547945205479454,73.92429376415366,0.03288852715610199,1.376927502867047,0.0,0.7446994754616025,0.0,calibration
18:44:16.990,0,0,READY,READY,16.474605126195165,ok,688.3270000000002,45.13760826065726,98.07928075194117,130.16425520600245,ecg,17,21.00399075824407,74.09690143541016,0.0,1.5492574722412475,0.3363543249386133,0.448198287437282,0.0,calibration
18:44:17.495,0,0,READY,READY,18.611844665201858,ok,696.969,44.710092616140365,90.0225056264066,59.30365146365843,ecg,15,19.907100199071,74.38337315141214,1.2670482938925454,1.1347657283283095,0.0,0.2507991647302426,0.0,calibration
18:44:17.997,0,0,READY,READY,17.27112426105831,ok,709.729,44.47644304414584,96.4630225080386,135.6689773992987,ecg,16,20.246330352623588,74.02853999839071,0.0,1.2629536288968664,0.17481130066473533,0.14291487763072797,0.16982129463255946,calibration
18:44:18.498,0,0,READY,READY,18.234778126479906,ok,711.707,44.38009589523405,96.90965866264672,129.8570642778326,ecg,16,22.60057254783788,72.25108504836912,0.0,2.1525719640418504,0.2194520351746097,0.09842798477794462,0.2265838616271878,calibration
18:44:18.993,1,0,REST,REST,10.1234315406672,ok,711.707,44.34904645512116,85.1063829787234,127.61269529321918,ecg,15,27.201015504578837,74.62717381088473,0.0,3.0,0.46027085719892236,0.0840913579961226,0.2265838616271878,calibration
18:44:19.495,1,0,REST,REST,8.264903924974742,ok,711.707,44.63312311172342,85.67662565905096,132.36974729899578,ecg,14,21.29547471162378,76.79703318271264,0.0,1.6594030935601845,0.4032758024187356,0.21525961701551594,0.2265838616271878,calibration
18:44:19.986,1,0,REST,REST,7.061207266709192,ok,711.707,44.65084491693241,93.8281901584654,117.29815489962807,ecg,16,20.413718018508437,76.28743875979119,0.0,1.3262058877133087,0.0,0.22344240247823727,0.2265838616271878,calibration
18:44:20.487,1,0,REST,REST,6.822714390300661,ok,711.0519999999999,44.41392989514102,91.80863001122106,93.71423127176118,ecg,16,20.54794520547945,78.32980611040304,0.48448811068930425,1.3769275028670456,0.0,0.1140503414915865,0.20778735941207793,calibration
18:44:20.998,1,0,REST,REST,6.612563025379464,ok,710.676,44.188103983467336,92.50082590023126,97.24552590064134,ecg,15,20.713940481944345,82.21257746087274,0.40417994421457476,1.4396536071696613,0.0,0.009778515604895788,0.19699730623211187,calibration
18:44:21.483,1,0,REST,REST,6.575013715291054,ok,709.76,43.9688279080458,93.02325581395347,96.92661776194002,ecg,15,21.299254526091584,82.58847211878638,0.4114325047014615,1.6608314055073754,0.0,0.0,0.1707109000809066,calibration
18:44:21.986,1,0,REST,REST,5.875763239172872,ok,709.0299999999997,43.81390890575668,86.5979381443299,134.13454783565984,ecg,15,21.56411730879816,82.52293499116203,0.0,1.7609174494463864,0.3111917522771692,0.0,0.1497621266197875,calibration
18:44:22.493,1,0,REST,REST,5.897665030384094,ok,706.1219999999994,43.62254482022237,86.69625348333162,105.25902117377653,ecg,15,21.565667457407802,82.56586662392638,0.22193825099072717,1.7615032178215095,0.3013652550235496,0.0,0.06631139617468967,calibration
18:44:22.983,1,0,REST,REST,6.3325275102002685,ok,703.623,43.561416506190604,93.28151027207107,96.56643787091309,ecg,15,22.250241044277978,81.7932336874444,0.41962366111556487,2.0201890980906128,0.0,0.0,0.0,calibration
18:44:23.492,1,0,REST,REST,6.182906394053749,ok,700.7289999999999,43.52739907878392,95.5312599511729,115.44850429025549,ecg,16,21.483815525637347,82.4135204866289,0.0,1.730573103911371,0.08168277871653018,0.0,0.0,calibration
18:44:23.990,1,0,REST,REST,6.245159224570137,ok,697.5690000000002,43.38066191064026,86.88456764584194,121.33551702740502,ecg,15,21.97158341877838,82.35884402618149,0.0,1.9148902748105208,0.2825434860146151,0.0,0.0,calibration
18:44:24.492,1,0,REST,REST,6.149393484655476,ok,694.9989999999999,43.51338884689887,86.95652173913042,131.367072329057,ecg,15,21.68256721595837,82.19893023267124,0.0,1.8056771642370535,0.27535176285864216,0.0,0.0,calibration
18:44:24.988,1,0,REST,REST,6.343383915469423,ok,692.0679999999998,43.78047597185554,85.52631578947367,102.87573410025648,ecg,14,21.767522855898996,81.70346727719428,0.2761386038845368,1.837780103823639,0.41829908907563607,0.0,0.0,calibration
18:44:25.487,1,0,REST,REST,6.649838020036815,ok,690.287,44.35234771686974,87.77429467084639,94.45633912025178,ecg,15,22.5886604924328,79.69526687719082,0.467611206635086,2.148070650235155,0.19361636379287478,0.08561566753041222,0.0,calibration
18:44:25.999,1,0,REST,REST,7.417612840096653,ok,689.9410000000003,44.93398096315454,87.00155359917142,91.38043891000207,ecg,15,27.53556677374943,79.57681513268938,0.5375628623604889,3.0,0.27085088381462563,0.35417634835324024,0.0,calibration
18:44:26.486,1,0,REST,REST,7.772930299255555,ok,689.0999999999999,44.835775549106046,87.25808255957043,111.48804121220061,ecg,14,22.232103156958647,81.01944385532813,0.08027882270937109,2.0133351740751184,0.2452111296274302,0.30883142863653484,0.0,calibration
18:44:26.992,1,0,REST,REST,7.82621237863034,ok,687.1419999999996,44.37743053078868,88.0410858400587,113.06227011287599,ecg,15,22.132054592401328,80.75790287054815,0.044477947984607635,1.975528937479726,0.16695091445226873,0.09719729156248308,0.0,calibration
18:44:27.491,1,0,REST,REST,8.180518561817259,ok,684.8910000000005,44.06382955645367,87.59124087591242,91.37749259990754,ecg,15,22.132054592401328,80.75172339681399,0.5376298668974715,1.975528937479726,0.2119123655302223,0.0,0.0,calibration
18:44:27.991,1,0,REST,REST,8.920822324297463,ok,682.5679999999998,43.8326367439537,87.86610878661087,82.47144027806513,ecg,15,27.35354456348302,79.22354227540083,0.7401699570518816,3.0,0.18443965580850402,0.0,0.0,calibration
18:44:28.492,1,0,REST,REST,9.00245685418564,ok,679.7239999999995,43.78668856430219,89.12466843501326,125.44720004846663,ecg,15,26.53223666755108,78.93779427346574,0.0,3.0,0.05864816636119735,0.0,0.0,calibration
18:44:28.994,1,0,REST,REST,8.512525599334273,ok,677.5509999999997,43.904881614024774,88.74801901743265,69.02675066734861,ecg,15,21.824530772588393,79.71387360124683,2.375424021906402,0.13729703598786497,0.0,0.0,0.6598989089718034,adaptive_rest
18:44:29.490,1,0,REST,REST,8.596490346555607,ok,675.6820000000002,44.07854244014766,88.73864356644833,72.84757532525866,ecg,15,21.155066638459914,81.87844346303177,1.7716472703521757,0.42454272232340173,0.0,0.0,0.7024899536145824,adaptive_rest
18:44:29.987,1,0,REST,REST,8.547275572156503,ok,675.6880000000004,43.91538244029548,87.8753007636782,77.44178955338502,ecg,15,21.375133594584963,78.63670083098745,1.3268857869243305,0.3031055548794408,0.09389217302737662,0.0,0.6558063969642357,adaptive_rest
18:44:30.493,1,0,REST,REST,9.013038197965546,ok,675.6880000000004,43.96366207810496,91.80327868852459,51.41011573610781,ecg,15,22.164758034724787,71.41182300319744,2.59709039078247,0.0,0.7732911973422056,0.0,0.613339509758872,adaptive_rest
18:44:30.989,1,0,REST,REST,8.084895231973158,ok,675.7060000000002,44.28510931576721,87.57297748123437,78.81672996944829,ecg,15,24.46982055464927,71.63010518862396,0.8945210429921773,0.6556388560822206,0.23265324370253254,0.0,0.5734500374952126,adaptive_rest
18:44:31.487,1,0,REST,REST,7.789555017100142,ok,675.7260000000003,44.220478206577,93.59400998336106,84.60032083694651,ecg,16,24.46782481037436,72.22134968919433,0.5775782536555532,0.6221972481562065,1.395036451146924,0.0,0.536535151605547,adaptive_rest
18:44:31.995,1,0,REST,REST,7.1218060859478385,ok,677.3259999999998,44.15623121209443,93.81840925674972,85.14399567791024,ecg,16,22.703193582563948,72.3195940991559,0.5281744317740711,0.0,1.361705552063861,0.0,0.426403552591587,adaptive_rest
18:44:32.499,1,0,REST,REST,5.976398353895848,ok,680.3699999999999,44.274945920010005,89.31419457735247,91.45574802140021,ecg,15,22.622728301033106,73.40473291177409,0.20783543493963103,0.0,0.0,0.0,0.2518515623108323,adaptive_rest
18:44:32.988,1,0,REST,REST,5.722588275479634,ok,681.0269999999998,44.03797268031821,88.1982360352793,72.32299347106274,ecg,15,21.80074122520166,86.30743461934976,1.1220606023447857,0.1807218086692901,0.112047200000229,0.0,0.1991037587465263,adaptive_rest
18:44:33.493,1,0,REST,REST,4.535686688149325,ok,689.221,43.8353224379345,88.79492600422832,75.8064336624233,ecg,15,21.673168617251843,92.59997156361455,0.8955571582917659,0.23526491597777283,0.0,0.0,0.0,adaptive_rest
18:44:33.990,1,0,REST,REST,4.055325372393207,ok,695.056,43.666780344953644,89.3331915346166,75.78613634127592,ecg,15,21.928221621226516,92.28901650732274,0.85718652310719,0.09686588951376912,0.0,0.0,0.0,adaptive_rest
18:44:34.496,1,0,REST,REST,3.5732376887295527,ok,695.056,43.51684094356957,90.22556390977445,73.82508284548591,ecg,16,21.432398642614753,90.24253839180032,0.9148474062734058,0.3437726986731211,0.10617457501174749,0.0,0.0,adaptive_rest
18:44:34.988,1,0,REST,REST,3.345493381656361,ok,695.056,43.41080264059034,89.99357188772231,75.7983153861919,ecg,15,21.432398642614753,89.96439057313485,0.7831931798077707,0.3312282385005154,0.016425567045932676,0.0,0.0,adaptive_rest
18:44:35.495,1,0,REST,REST,4.012994645117761,ok,695.056,43.29099497923355,90.40034438226432,76.11580246319015,ecg,15,20.569077819677755,88.53916291547675,0.7392651940446462,0.7695448583373108,0.16049984213655355,0.0,0.0,adaptive_rest
18:44:35.989,1,0,REST,REST,4.619450326897386,ok,695.056,43.226700617665124,98.82643607164918,108.97430889893268,ecg,17,20.451291839934555,86.54879795650288,0.0,0.800829256740875,3.0,0.0,0.0,adaptive_rest
18:44:36.489,1,0,REST,REST,5.126745819349149,ok,690.3570000000002,43.274595850744,99.76720984369803,114.86202903608185,ecg,16,21.464985242822642,89.05495710811886,0.0,0.24186823202246155,3.0,0.0,0.0,adaptive_rest
18:44:36.992,1,0,REST,REST,6.457636288090238,ok,687.6560000000004,43.09650284520664,96.52509652509652,86.93470456119842,ecg,16,17.372421281216067,91.98542177009475,0.2486109808860713,2.3875668334879006,1.6599051245937664,0.0,0.0,adaptive_rest
18:44:37.494,1,0,REST,REST,7.370606583971921,ok,687.1359999999996,42.87036293938524,95.92837348113409,87.362953900871,ecg,16,17.382487144202216,93.16070654796236,0.22052326384536947,2.132014048706333,1.3819275344864492,0.0,0.0,adaptive_rest
18:44:37.989,1,0,REST,REST,8.02492166219431,ok,686.3040000000001,42.80044201677317,90.26434558349452,80.5027472058706,ecg,15,17.36864958749457,92.35582166950219,0.5506420124165832,1.9488745210559353,0.0,0.0,0.0,adaptive_rest
18:44:38.496,1,0,REST,REST,8.624235333690184,ok,685.5100000000002,42.77387028922418,95.28851244044468,87.39115679354683,ecg,16,17.050298380221655,92.24981325846801,0.19565403313651641,1.9380888072531173,1.1504621800881627,0.0,0.0,adaptive_rest
18:44:38.988,1,0,REST,REST,8.705417991573515,ok,684.6999999999999,42.90679268174813,94.54774661203908,78.32943252698823,ecg,16,17.319766183156528,91.94102806144576,0.6420088375208473,1.6777656301760113,0.8985559607795333,0.0,0.0,adaptive_rest
18:44:39.488,1,0,REST,REST,10.200407336934994,ok,684.131,42.99323764102319,87.73762272822228,24.6326862272313,ecg,15,17.091582395670134,92.00905147463602,3.0,1.6669018014504648,0.48015304578806106,0.0,0.009672531877901347,adaptive_rest
18:44:39.989,1,0,REST,REST,9.358618489993917,ok,681.1299999999997,42.871578960189,88.34665544804375,109.33470136730115,ecg,15,16.50391968092422,92.38177484039925,0.0,1.8001971715947351,0.3007621814819762,0.0,0.14587812023555952,adaptive_rest
18:44:40.493,1,0,REST,REST,9.641880118353384,ok,680.2029999999995,42.83376349337179,87.81099728204057,60.780184017743565,ecg,15,15.389876880984952,92.34607318297599,1.2663955890802212,2.1123604297729655,0.43971903599210704,0.0,0.179220072822044,adaptive_rest
18:44:40.987,1,0,REST,REST,10.448266081998394,ok,679.2830000000001,43.22108411951362,87.8844946641557,49.66425738434495,ecg,15,15.389876880984952,92.8446669299499,1.7074994683236364,1.9500059493962523,0.40784384073730695,0.0,0.21176383638751217,adaptive_rest
18:44:41.493,1,0,REST,REST,11.403337778387803,ok,678.237,43.551720809064065,86.76307007786431,31.86429558821806,ecg,14,15.849255965483843,91.72081598587943,2.3806857625020537,1.6553127649422132,0.7096857540347279,0.0,0.24996848356156642,adaptive_rest
18:44:41.994,1,0,REST,REST,12.226781665031298,ok,677.2799999999997,43.5821572843852,88.40244159124396,30.418870661280195,ecg,15,14.822134387351781,91.25806554299125,2.244430296390513,1.9163612415310607,0.23280566812209563,0.0,0.2833606584614998,adaptive_rest
18:44:42.492,1,0,REST,REST,11.50178327430807,ok,677.0690000000002,43.66783732127216,86.86659772492244,57.16709650731726,ecg,15,13.775158796969464,91.27412932039152,1.0416376890245034,2.139515947397355,0.6581891652045003,0.0,0.28032708244322635,adaptive_rest
18:44:42.988,1,0,REST,REST,12.250097029037901,ok,676.3410000000001,43.463360719323646,86.43753858818687,64.40556593243261,ecg,15,13.268465280849181,92.91678658410197,0.7304373111496603,2.1452220447312134,0.7619073692144693,0.0,0.30261538564062807,adaptive_rest
18:44:43.497,1,0,REST,REST,11.730317360406659,ok,674.979,43.184882643985596,85.82746478873239,115.0760618026182,ecg,14,13.016125533299588,95.55343898773201,0.0,2.0691245760743815,0.913057003088706,0.0,0.3553902308968102,adaptive_rest
18:44:43.988,1,0,REST,REST,10.760211601175493,ok,673.6009999999998,42.92263706379804,88.28166053599578,106.41356188872805,ecg,15,13.016125533299588,95.22987987613038,0.0,1.931484623962732,0.1971000674836551,0.0,0.408214742619866,adaptive_rest
18:44:44.488,1,0,REST,REST,9.554008255812146,ok,672.3300000000002,42.76330659457798,86.09203648662498,88.7160552636244,ecg,15,13.469021251122417,92.6167523812452,0.0,1.6890612018825404,0.8114586959066978,0.0,0.45517203459406375,adaptive_rest
18:44:44.994,1,0,REST,REST,8.464794979234805,ok,671.2009999999999,42.70831223256129,86.05675647986887,91.4254635460788,ecg,15,13.048205871692641,92.48815251145534,0.0,1.7192473409742608,0.7999699012021941,0.0,0.49470276397015867,adaptive_rest
18:44:45.484,1,0,REST,REST,7.804314761266002,ok,670.002,42.647840041138004,85.99779492833517,94.88457900698792,ecg,14,12.604159372592955,93.17565490331806,0.0,1.7509622508438785,0.7960222172253464,0.0,0.5372252579633857,adaptive_rest
18:44:46.014,1,0,REST,REST,7.198176059147436,ok,666.5910000000001,42.72372606263457,86.32138114209828,116.72688921866572,ecg,14,12.786815372593594,92.27755719311651,0.0,1.615413568562408,0.6846051033199397,0.0,0.6864901455497744,adaptive_rest
18:44:46.494,1,0,REST,REST,6.815080916010904,ok,664.4549999999999,42.87831727998834,86.85761555164926,91.9494008011597,ecg,15,13.41381623071764,98.9264844080357,0.0,1.3836512592593573,0.5172334888647309,0.0,0.7717699038415281,adaptive_rest
18:44:46.984,1,0,REST,REST,8.059858031000687,ok,664.4549999999999,42.76071610915307,86.59793814432989,23.86500495576023,ecg,15,13.303769401330378,101.5783347188869,2.441821112713364,1.3592392394830675,0.5800642917014619,0.0,0.7524007841416501,adaptive_rest
18:44:47.492,1,0,REST,REST,7.893217524895452,ok,663.9749999999999,42.73888585945743,86.17832283725552,109.13638256786783,ecg,14,13.303769401330378,101.18962180335821,0.0,1.3100165531380519,0.6872170016869319,0.0,0.7569862195162508,adaptive_rest
18:44:47.992,1,0,REST,REST,7.572137529556007,ok,663.981,43.07113295913606,86.89355539464155,102.53479709535011,ecg,15,13.625009461812125,91.17225451811288,0.0,1.1867965993661747,0.46839868605973556,0.0,0.738232136272544,adaptive_rest
18:44:48.493,1,0,REST,REST,7.1167023005879715,ok,663.9879999999999,43.09425144927727,87.15501141315627,102.38764949558501,ecg,15,14.160962945480293,85.05602445549246,0.0,1.0208469912501419,0.38439598884665216,0.0,0.7200396747844763,adaptive_rest
18:44:48.985,1,0,RATING,RATING,13.754888977303986,ok,663.9879999999998,43.04204230099792,89.666951323655,72.30490993010085,ecg,15,14.74201474201474,84.3380256336501,0.4602999709361168,0.8539431368409083,0.0,0.0,0.702768932467798,adaptive_rest
18:44:49.490,1,0,RATING,RATING,12.097261277220586,ok,664.5349999999999,42.8203358976101,87.03761268262356,102.38764949558501,ecg,15,15.370164802322602,84.46992168419084,0.0,0.702981140820502,0.41074196623759585,0.0,0.6761758784859878,adaptive_rest
18:44:49.994,1,0,RATING,RATING,12.04079883269552,ok,664.9799999999998,42.56447724371829,86.687306501548,102.3335421362607,ecg,15,14.87603305785124,84.86349668023087,0.0,0.8217347940572501,0.511460895546818,0.0,0.6545416755208994,adaptive_rest
18:44:50.498,1,0,RATING,RATING,11.967402595173677,ok,668.7399999999997,42.35985905824612,86.6377874041986,103.9783631338751,ecg,14,14.702278853222252,96.14663556963394,0.0,0.8634927802538519,0.5256984703737198,0.0,0.47174481451249184,adaptive_rest
18:44:50.986,1,0,RATING,RATING,11.363904120232206,ok,668.7399999999997,42.197193895942924,88.51422550052688,123.76217888788531,ecg,15,14.61157561490381,99.75586324789803,0.0,0.8852913006509615,0.0,0.0,0.47174481451249184,adaptive_rest
18:44:51.496,1,0,RATING,RATING,11.564239784976616,ok,668.7399999999997,42.28613577330929,86.25115514939932,88.90920173888726,ecg,15,14.608018178867068,97.303774837613,0.0,0.8861462518461556,0.6368617579304232,0.0,0.47174481451249184,adaptive_rest
18:44:51.991,1,0,RATING,RATING,11.029002590047043,ok,668.7399999999997,42.34221957170884,87.52735229759298,83.9757290943227,ecg,15,14.61157561490381,93.93761216748534,0.00684985643189806,0.8852913006509615,0.26993357539338614,0.0,0.47174481451249184,adaptive_rest
18:44:52.498,2,10,HIGH,HIGH,13.894846587879842,ok,668.7399999999997,42.279377551871114,90.59794644654721,72.28020871184981,ecg,16,14.61157561490381,92.21598014362202,0.4612596953639157,0.8852913006509615,0.11291397835593725,0.0,0.47174481451249184,adaptive_rest
18:44:52.989,2,10,HIGH,HIGH,11.50123699365345,ok,665.6459999999998,42.19983400736638,89.38071930197914,112.58364411883693,ecg,15,14.78318002628121,91.94164704308682,0.0,0.8440499697900798,0.0,0.0,0.6221632953529171,adaptive_rest
